lineage_id,lineage_members,lineage_length,lineage_revision_count,first_history_date,last_history_date,development_duration_days,development_duration_years,has_rfc,rfc_count,rfc_names,final_drafts,final_draft_names
lineage_033925,draft-wilper-semantic-content-pkgs,1,1,2012-04-13,2012-04-13,0.0,0.0,0,0,,,
lineage_033926,draft-wilson-class-e,1,3,2007-08-07,2008-09-29,419.0,1.1471594798083504,0,0,,,
lineage_033927,draft-wilson-dane-pkix-cd,1,3,2021-03-09,2021-09-13,188.0,0.5147159479808351,0,0,,,
lineage_033928,draft-wilson-sep,1,1,2000-05-10,2000-05-10,0.0,0.0,0,0,,,
lineage_033929,draft-wilson-wpkops-browser-processing,1,3,2013-10-18,2014-07-22,277.0,0.758384668035592,0,0,,,
lineage_033930,draft-wilson-wrec-wccp-v2,1,2,2001-04-03,2001-04-03,0.0,0.0,0,0,,,
lineage_033931,draft-wilton-netconf-opstate-metadata,1,1,2016-07-06,2016-07-06,0.0,0.0,0,0,,,
lineage_033932,draft-wilton-netconf-yang-push-2;draft-wilton-netconf-yang-push-lite;draft-wilton-netconf-yp-observability,3,6,2024-10-21,2026-03-02,497.0,1.3607118412046544,0,0,,,
lineage_033933,draft-wilton-netmod-interface-properties,1,1,2017-07-03,2017-07-03,0.0,0.0,0,0,,,
lineage_033934,draft-wilton-netmod-refined-datastores,1,2,2016-06-03,2016-07-07,34.0,0.09308692676249145,0,0,,,
lineage_033935,draft-wilton-netmod-yang-next-agreement,1,1,2026-03-17,2026-03-17,0.0,0.0,0,0,,,
lineage_033936,draft-wimer-mpls-atm-rsvp,1,1,1999-05-28,1999-05-28,0.0,0.0,0,0,,,
lineage_033937,draft-wimer-ospf-subareas,1,1,1999-10-26,1999-10-26,0.0,0.0,0,0,,,
lineage_033938,draft-wimer-ospf-traffic,1,1,1999-02-26,1999-02-26,0.0,0.0,0,0,,,
lineage_033939,draft-wimmer-amr,1,2,2000-03-15,2000-07-18,125.0,0.34223134839151265,0,0,,,
lineage_033940,draft-winfaa-broadcast-consider,1,2,2015-10-19,2015-10-19,0.0,0.0,0,0,,,
lineage_033941,draft-winfaa-intarea-broadcast-consider,1,4,2016-01-18,2016-09-15,241.0,0.6598220396988365,0,0,,,
lineage_033942,draft-wing-avt-dtls-srtp-key-transport,1,4,2007-11-12,2009-03-09,483.0,1.322381930184805,0,0,,,
lineage_033943,draft-wing-avt-rtp-noop,1,4,2004-02-09,2005-05-18,464.0,1.270362765229295,0,0,,,
lineage_033944,draft-wing-behave-dhcpv6-reconfigure,1,2,2011-10-17,2011-10-31,14.0,0.038329911019849415,0,0,,,
lineage_033945,draft-wing-behave-dns64-config,1,4,2010-01-07,2011-02-14,403.0,1.103353867214237,0,0,,,
lineage_033946,draft-wing-behave-dynamic-tcp-port-reuse,1,1,2008-05-14,2008-05-14,0.0,0.0,0,0,,,
lineage_033947,draft-wing-behave-http-46-relay,1,3,2009-10-19,2009-10-26,7.0,0.019164955509924708,0,0,,,
lineage_033948,draft-wing-behave-http-ip-address-literals,1,3,2009-10-09,2010-03-06,148.0,0.405201916495551,0,0,,,
lineage_033949,draft-wing-behave-learn-prefix,1,5,2008-10-24,2009-10-26,367.0,1.0047912388774811,0,0,,,
lineage_033950,draft-wing-behave-nat-control-stun-usage,1,6,2006-10-17,2007-10-16,364.0,0.9965776865160849,0,0,,,
lineage_033951,draft-wing-behave-nat64-referrals,1,2,2009-03-04,2009-10-19,229.0,0.6269678302532512,0,0,,,
lineage_033952,draft-wing-behave-symmetric-rtprtcp,1,4,2005-05-24,2007-04-16,692.0,1.894592744695414,1,1,RFC4961,draft-wing-behave-symmetric-rtprtcp-03,draft-wing-behave-symmetric-rtprtcp
lineage_033953,draft-wing-behave-v4app-v6server,1,3,2009-10-19,2010-02-24,128.0,0.35044490075290896,0,0,,,
lineage_033954,draft-wing-cidfi,1,5,2023-08-17,2023-12-15,120.0,0.32854209445585214,0,0,,,
lineage_033955,draft-wing-cidfi-discovery,1,1,2024-02-14,2024-02-14,0.0,0.0,0,0,,,
lineage_033956,draft-wing-dispatch-v6-migration,1,1,2010-08-27,2010-08-27,0.0,0.0,0,0,,,
lineage_033957,draft-wing-dprive-profile-and-msg-flows,1,2,2015-09-16,2016-03-16,182.0,0.49828884325804246,0,0,,,
lineage_033958,draft-wing-mmusic-ice-mobility,1,8,2012-07-09,2014-06-17,708.0,1.9383983572895278,0,0,,,
lineage_033959,draft-wing-mmusic-sdes-early-media,1,1,2005-10-18,2005-10-18,0.0,0.0,0,0,,,
lineage_033960,draft-wing-mmusic-symmetric-rtprtcp,1,2,2004-09-23,2004-10-08,15.0,0.04106776180698152,0,0,,,
lineage_033961,draft-wing-mptcp-pcp,1,1,2013-10-07,2013-10-07,0.0,0.0,0,0,,,
lineage_033962,draft-wing-nat-pt-replacement-comparison,1,3,2008-09-16,2008-09-29,13.0,0.03559206023271732,0,0,,,
lineage_033963,draft-wing-nat-reveal-option,1,4,2010-08-25,2011-12-08,470.0,1.2867898699520877,0,0,,,
lineage_033964,draft-wing-opsawg-authenticating-network,1,2,2022-09-22,2022-11-06,45.0,0.12320328542094455,0,0,,,
lineage_033965,draft-wing-pcp-design-considerations,1,1,2010-09-17,2010-09-17,0.0,0.0,0,0,,,
lineage_033966,draft-wing-pcp-flowdata,1,1,2013-07-03,2013-07-03,0.0,0.0,0,0,,,
lineage_033967,draft-wing-pcp-third-party-authz,1,4,2013-05-25,2014-04-02,312.0,0.8542094455852156,0,0,,,
lineage_033968,draft-wing-quic-network-req,1,1,2016-06-14,2016-06-14,0.0,0.0,0,0,,,
lineage_033969,draft-wing-rtcweb-identity-media;draft-wing-sip-identity-media,2,4,2007-07-05,2012-03-05,1705.0,4.6680355920602326,0,0,,,
lineage_033970,draft-wing-rtcweb-sdes-problems,1,1,2012-12-19,2012-12-19,0.0,0.0,0,0,,,
lineage_033971,draft-wing-session-auth,1,1,2006-02-01,2006-02-01,0.0,0.0,0,0,,,
lineage_033972,draft-wing-settle-public-key-hash,1,2,2024-12-29,2025-06-24,177.0,0.48459958932238195,0,0,,,
lineage_033973,draft-wing-settle-referee,1,2,2025-01-08,2025-06-29,172.0,0.47091033538672145,0,0,,,
lineage_033974,draft-wing-settle-requirements,1,2,2025-03-03,2025-03-19,16.0,0.04380561259411362,0,0,,,
lineage_033975,draft-wing-sip-e164-rrc,1,2,2008-02-06,2008-02-08,2.0,0.0054757015742642025,0,0,,,
lineage_033976,draft-wing-sipping-multipart-mixed,1,1,2005-07-12,2005-07-12,0.0,0.0,0,0,,,
lineage_033977,draft-wing-sipping-spam-score,1,3,2007-08-22,2008-02-24,186.0,0.5092402464065708,0,0,,,
lineage_033978,draft-wing-sipping-srtp-key,1,5,2007-02-20,2008-10-31,619.0,1.6947296372347707,0,0,,,
lineage_033979,draft-wing-tram-turn-mobility,1,4,2014-06-15,2015-05-06,325.0,0.8898015058179329,0,0,,,
lineage_033980,draft-wing-tsvwg-happy-eyeballs-sctp,1,3,2010-10-18,2010-10-25,7.0,0.019164955509924708,0,0,,,
lineage_033981,draft-wing-tsvwg-turn-flowdata,1,2,2014-06-04,2014-09-10,98.0,0.2683093771389459,0,0,,,
lineage_033982,draft-wing-v6ops-v6app-v4server,1,2,2009-10-19,2009-10-26,7.0,0.019164955509924708,0,0,,,
lineage_033983,draft-winitzki-koi8c-encoding,1,1,2002-01-29,2002-01-29,0.0,0.0,0,0,,,
lineage_033984,draft-winkler-wixp,1,1,2006-03-22,2006-03-22,0.0,0.0,0,0,,,
lineage_033985,draft-winter-abfab-eapapplicability,1,3,2011-06-01,2012-07-16,411.0,1.1252566735112937,0,0,,,
lineage_033986,draft-winter-energy-efficient-internet,1,2,2012-07-09,2012-10-22,105.0,0.2874743326488706,0,0,,,
lineage_033987,draft-winter-opsawg-eap-metadata,1,3,2014-02-10,2015-07-06,511.0,1.3990417522245038,0,0,,,
lineage_033988,draft-winter-opsec-netconfig-metadata,1,1,2016-03-21,2016-03-21,0.0,0.0,0,0,,,
lineage_033989,draft-winter-radext-fancyaccounting,1,3,2011-03-31,2012-07-16,473.0,1.2950034223134839,0,0,,,
lineage_033990,draft-winter-radext-populating-eapidentity,1,2,2014-02-14,2014-10-27,255.0,0.6981519507186859,0,0,,,
lineage_033991,draft-winter-radsec,1,2,2007-06-29,2008-02-07,223.0,0.6105407255304586,0,0,,,
lineage_033992,draft-winterbottom-dime-param-query,1,2,2009-10-19,2009-10-26,7.0,0.019164955509924708,0,0,,,
lineage_033993,draft-winterbottom-dispatch-locparam,1,3,2015-06-02,2016-12-30,577.0,1.5797399041752225,0,0,,,
lineage_033994,draft-winterbottom-ecrit-direct,1,3,2009-10-19,2010-03-07,139.0,0.3805612594113621,0,0,,,
lineage_033995,draft-winterbottom-ecrit-location-scope-req,1,1,2005-02-09,2005-02-09,0.0,0.0,0,0,,,
lineage_033996,draft-winterbottom-ecrit-priv-loc,1,5,2012-07-09,2014-05-30,690.0,1.88911704312115,0,0,,,
lineage_033997,draft-winterbottom-geopriv-derived-loc,1,1,2008-07-27,2008-07-27,0.0,0.0,0,0,,,
lineage_033998,draft-winterbottom-geopriv-held-context,1,6,2007-06-22,2009-10-21,852.0,2.3326488706365502,0,0,,,
lineage_033999,draft-winterbottom-geopriv-held-deref-bcp,1,2,2007-06-14,2007-07-05,21.0,0.057494866529774126,0,0,,,
lineage_034000,draft-winterbottom-geopriv-held-dhcp-discovery,1,1,2006-10-17,2006-10-17,0.0,0.0,0,0,,,
lineage_034001,draft-winterbottom-geopriv-held-lis2lis-bcp,1,1,2007-11-09,2007-11-09,0.0,0.0,0,0,,,
lineage_034002,draft-winterbottom-geopriv-held-sighting,1,1,2006-02-22,2006-02-22,0.0,0.0,0,0,,,
lineage_034003,draft-winterbottom-geopriv-lis2lis-req,1,2,2007-06-15,2007-11-19,157.0,0.42984257357973993,0,0,,,
lineage_034004,draft-winterbottom-geopriv-local-civic,1,5,2010-09-06,2010-12-16,101.0,0.27652292950034224,0,0,,,
lineage_034005,draft-winterbottom-geopriv-pdif-lo-profile,1,1,2005-02-15,2005-02-15,0.0,0.0,0,0,,,
lineage_034006,draft-winterbottom-http-location-delivery,1,6,2005-02-10,2007-03-02,750.0,2.0533880903490758,0,0,,,
lineage_034007,draft-winterbottom-location-uri,1,2,2005-07-12,2006-01-30,202.0,0.5530458590006845,0,0,,,
lineage_034008,draft-winterbottom-sip-location-package,1,1,2008-07-07,2008-07-07,0.0,0.0,0,0,,,
lineage_034009,draft-winters-homenet-sper-interaction,1,2,2013-10-21,2014-02-14,116.0,0.31759069130732376,0,0,,,
lineage_034010,draft-wirtgen-bgp-tls,1,5,2023-10-23,2026-03-02,861.0,2.3572895277207393,0,0,,,
lineage_034011,draft-wisser-registrylock,1,5,2019-03-28,2021-07-07,832.0,2.2778918548939084,0,0,,,
lineage_034012,draft-wissingh-disseminate-to-rsu,1,1,2014-06-19,2014-06-19,0.0,0.0,0,0,,,
lineage_034013,draft-witana-multicast-alloc,1,1,2004-07-14,2004-07-14,0.0,0.0,0,0,,,
lineage_034014,draft-witten-protectingendpoints,1,1,2017-12-13,2017-12-13,0.0,0.0,0,0,,,
lineage_034015,draft-wittle-dafs,1,1,2001-09-05,2001-09-05,0.0,0.0,0,0,,,
lineage_034016,draft-wkumari-capport-icmp-unreach,1,3,2015-04-29,2017-04-02,704.0,1.9274469541409993,0,0,,,
lineage_034017,draft-wkumari-dcops-l3-vmmobility,1,1,2011-08-11,2011-08-11,0.0,0.0,0,0,,,
lineage_034018,draft-wkumari-deprecate-as-sets,1,2,2010-09-01,2010-09-22,21.0,0.057494866529774126,0,0,,,
lineage_034019,draft-wkumari-dhc-capport,1,17,2014-01-13,2015-08-31,595.0,1.6290212183436004,1,1,RFC7710,draft-wkumari-dhc-capport-16,draft-wkumari-dhc-capport
lineage_034020,draft-wkumari-dnsext-echo,1,1,2012-02-27,2012-02-27,0.0,0.0,0,0,,,
lineage_034021,draft-wkumari-dnsop-cheese-shop,1,2,2015-10-08,2016-02-24,139.0,0.3805612594113621,0,0,,,
lineage_034022,draft-wkumari-dnsop-defense-collision-mitigate,1,4,2013-06-16,2013-11-22,159.0,0.4353182751540041,1,1,RFC7304,draft-wkumari-dnsop-defense-collision-mitigate-03,draft-wkumari-dnsop-defense-collision-mitigate
lineage_034023,draft-wkumari-dnsop-dist-root,1,2,2014-05-30,2014-07-03,34.0,0.09308692676249145,0,0,,,
lineage_034024,draft-wkumari-dnsop-hammer,1,4,2013-07-01,2017-06-28,1458.0,3.991786447638604,0,0,,,
lineage_034025,draft-wkumari-dnsop-internal,1,1,2017-07-03,2017-07-03,0.0,0.0,0,0,,,
lineage_034026,draft-wkumari-dnsop-localroot-bcp,1,6,2025-08-29,2026-06-01,276.0,0.75564681724846,0,0,,,
lineage_034027,draft-wkumari-dnsop-multiple-responses,1,6,2015-01-11,2017-07-03,904.0,2.4750171115674195,0,0,,,
lineage_034028,draft-wkumari-dnsop-omniscient-as112,1,4,2012-05-30,2013-06-21,387.0,1.0595482546201231,0,0,,,
lineage_034029,draft-wkumari-dnsop-trust-management,1,2,2015-06-29,2015-10-05,98.0,0.2683093771389459,0,0,,,
lineage_034030,draft-wkumari-dnsop-ttl-stretching,1,1,2016-11-14,2016-11-14,0.0,0.0,0,0,,,
lineage_034031,draft-wkumari-idr-socialite,1,3,2011-10-23,2012-10-18,361.0,0.9883641341546886,0,0,,,
lineage_034032,draft-wkumari-intarea-safe-limited-domains,1,7,2024-01-19,2026-03-01,772.0,2.113620807665982,0,0,,,
lineage_034033,draft-wkumari-long-headers,1,4,2013-02-04,2015-06-16,862.0,2.3600273785078714,0,0,,,
lineage_034034,draft-wkumari-not-a-draft,1,25,2014-04-14,2026-03-30,4368.0,11.958932238193018,0,0,,,
lineage_034035,draft-wkumari-opsawg-json-geofeed-format,1,1,2026-05-17,2026-05-17,0.0,0.0,0,0,,,
lineage_034036,draft-wkumari-owe,1,3,2015-08-19,2016-02-21,186.0,0.5092402464065708,0,0,,,
lineage_034037,draft-wkumari-rfc8110-to-ieee,1,3,2024-04-27,2024-08-07,102.0,0.2792607802874743,1,1,RFC9672,draft-wkumari-rfc8110-to-ieee-02,draft-wkumari-rfc8110-to-ieee
lineage_034038,draft-wlai-tewg-bcmodel,1,7,2002-06-27,2005-01-05,923.0,2.5270362765229293,1,1,RFC4128,draft-wlai-tewg-bcmodel-06,draft-wlai-tewg-bcmodel
lineage_034039,draft-wlai-tewg-cap-eng,1,2,2000-03-09,2000-07-19,132.0,0.3613963039014374,0,0,,,
lineage_034040,draft-wlai-tewg-measure,1,2,2001-02-27,2001-05-17,79.0,0.216290212183436,0,0,,,
lineage_034041,draft-wlai-tewg-overbook,1,1,2003-06-23,2003-06-23,0.0,0.0,0,0,,,
lineage_034042,draft-wlin-bess-group-policy-id-extended-community,1,4,2022-10-20,2023-10-20,365.0,0.999315537303217,0,0,,,
lineage_034043,draft-wmdf-ocn-use-cases,1,1,2022-07-08,2022-07-08,0.0,0.0,0,0,,,
lineage_034044,draft-wmills-oauth-lrdd,1,8,2012-06-13,2013-02-05,237.0,0.648870636550308,0,0,,,
lineage_034045,draft-wmsaxw-6man-usid-id-use,1,1,2019-11-04,2019-11-04,0.0,0.0,0,0,,,
lineage_034046,draft-wmz-nmrg-agent-ndt-arch,1,5,2025-07-02,2026-05-21,323.0,0.8843258042436687,0,0,,,
lineage_034047,draft-wolf-civicaddresses-austria,1,2,2007-11-09,2008-02-19,102.0,0.2792607802874743,0,0,,,
lineage_034048,draft-wolf-http-select,1,1,1999-06-30,1999-06-30,0.0,0.0,0,0,,,
lineage_034049,draft-wolf-pms,1,1,1999-06-21,1999-06-21,0.0,0.0,0,0,,,
lineage_034050,draft-wolf-vp-identity,1,1,2009-03-05,2009-03-05,0.0,0.0,0,0,,,
lineage_034051,draft-wolf-vpp,1,2,1998-08-14,1999-01-29,168.0,0.459958932238193,0,0,,,
lineage_034052,draft-wolfe-faf-format,1,2,2026-01-21,2026-05-24,123.0,0.33675564681724846,0,0,,,
lineage_034053,draft-wolff-radext-ext-attribute,1,1,2006-03-02,2006-03-02,0.0,0.0,0,0,,,
lineage_034054,draft-wolfner-netext-pmip6-connid,1,2,2009-07-06,2009-10-04,90.0,0.2464065708418891,0,0,,,
lineage_034055,draft-wollman-nap-based,1,1,1993-01-14,1993-01-14,0.0,0.0,0,0,,,
lineage_034056,draft-wollman-slbrp,1,1,2003-12-08,2003-12-08,0.0,0.0,0,0,,,
lineage_034057,draft-wong-ipsecme-ikev2-integrity-data,1,1,2009-09-11,2009-09-11,0.0,0.0,0,0,,,
lineage_034058,draft-wong-mext-simultaneous-ps,1,2,2008-02-18,2008-07-10,143.0,0.3915126625598905,0,0,,,
lineage_034059,draft-wong-tlsmux,1,1,1998-11-17,1998-11-17,0.0,0.0,0,0,,,
lineage_034060,draft-wong-umcli,1,3,2002-06-25,2003-03-06,254.0,0.6954140999315537,0,0,,,
lineage_034061,draft-wood-discussion-beyond-english,1,1,2016-11-19,2016-11-19,0.0,0.0,0,0,,,
lineage_034062,draft-wood-dna-link-properties-advertisement,1,2,2008-07-07,2008-07-14,7.0,0.019164955509924708,0,0,,,
lineage_034063,draft-wood-dtnrg-http-dtn-delivery,1,10,2008-03-13,2014-06-02,2272.0,6.220396988364135,0,0,,,
lineage_034064,draft-wood-dtnrg-saratoga,1,15,2007-05-21,2014-04-19,2525.0,6.913073237508556,0,0,,,
lineage_034065,draft-wood-dtrng-http-dtn-delivery,1,2,2008-02-18,2008-02-25,7.0,0.019164955509924708,0,0,,,
lineage_034066,draft-wood-httpbis-ech-coalescing,1,1,2022-03-07,2022-03-07,0.0,0.0,0,0,,,
lineage_034067,draft-wood-icnrg-ccnxkeyexchange,1,3,2016-07-08,2017-07-06,363.0,0.9938398357289527,0,0,,,
lineage_034068,draft-wood-icnrg-clean,1,2,2017-03-13,2017-09-12,183.0,0.5010266940451745,0,0,,,
lineage_034069,draft-wood-icnrg-esic,1,2,2017-03-13,2017-09-12,183.0,0.5010266940451745,0,0,,,
lineage_034070,draft-wood-ldapext-float,1,1,1999-12-10,1999-12-10,0.0,0.0,0,0,,,
lineage_034071,draft-wood-linkable-identifiers,1,2,2018-10-22,2019-04-24,184.0,0.5037645448323066,0,0,,,
lineage_034072,draft-wood-netlmm-emp-base,1,1,2005-10-21,2005-10-21,0.0,0.0,0,0,,,
lineage_034073,draft-wood-ohai-unreliable-ohttp,1,1,2022-08-30,2022-08-30,0.0,0.0,0,0,,,
lineage_034074,draft-wood-pearg-website-fingerprinting,1,1,2019-11-04,2019-11-04,0.0,0.0,0,0,,,
lineage_034075,draft-wood-privsec-wfattacks,1,1,2019-05-15,2019-05-15,0.0,0.0,0,0,,,
lineage_034076,draft-wood-rtgwg-sdwan-ose-yang,1,2,2019-03-11,2019-06-29,110.0,0.30116358658453113,0,0,,,
lineage_034077,draft-wood-storm-rdmap-ext-v2,1,1,2013-11-26,2013-11-26,0.0,0.0,0,0,,,
lineage_034078,draft-wood-tae-specifying-uri-transports,1,9,2008-12-15,2010-05-08,509.0,1.3935660506502396,0,0,,,
lineage_034079,draft-wood-term-modest-proposal,1,1,2021-04-01,2021-04-01,0.0,0.0,0,0,,,
lineage_034080,draft-wood-term-modest-proposal-annotations,1,1,2021-04-01,2021-04-01,0.0,0.0,0,0,,,
lineage_034081,draft-wood-tsvwg-saratoga,1,23,2007-10-29,2017-12-17,3702.0,10.13552361396304,0,0,,,
lineage_034082,draft-wood-tsvwg-saratoga-congestion-control,1,13,2011-09-26,2017-12-18,2275.0,6.228610540725531,0,0,,,
lineage_034083,draft-woodhouse-cert-best-practice,1,2,2023-06-20,2023-07-25,35.0,0.09582477754962354,0,0,,,
lineage_034084,draft-woodward-encryption-module,1,2,1995-12-14,1997-05-05,508.0,1.3908281998631074,0,0,,,
lineage_034085,draft-woodworth-bulk-rr,1,10,2015-07-01,2019-07-22,1482.0,4.057494866529774,0,0,,,
lineage_034086,draft-woodworth-dhcp-dwirm,1,1,2025-10-20,2025-10-20,0.0,0.0,0,0,,,
lineage_034087,draft-woodworth-json-http-auth,1,2,2017-03-03,2017-03-05,2.0,0.0054757015742642025,0,0,,,
lineage_034088,draft-woodworth-npn,1,1,2019-07-22,2019-07-22,0.0,0.0,0,0,,,
lineage_034089,draft-woodyatt-ald,1,4,2007-05-14,2008-07-31,444.0,1.215605749486653,0,0,,,
lineage_034090,draft-woodyatt-spnatpmp-appl,1,2,2008-11-18,2008-11-19,1.0,0.0027378507871321013,0,0,,,
lineage_034091,draft-woof-brrp,1,1,2026-04-20,2026-04-20,0.0,0.0,0,0,,,
lineage_034092,draft-worley-6xx-considered-harmful,1,1,2007-02-26,2007-02-26,0.0,0.0,0,0,,,
lineage_034093,draft-worley-alert-info-fsm,1,11,2016-04-20,2018-04-21,731.0,2.001368925393566,1,1,RFC8433,draft-worley-alert-info-fsm-10,draft-worley-alert-info-fsm
lineage_034094,draft-worley-call-completion,1,2,2007-10-26,2008-01-29,95.0,0.2600958247775496,0,0,,,
lineage_034095,draft-worley-ex-uri,1,1,2007-02-26,2007-02-26,0.0,0.0,0,0,,,
lineage_034096,draft-worley-instrument-identification,1,2,2009-10-18,2010-01-30,104.0,0.28473648186173856,0,0,,,
lineage_034097,draft-worley-nvo3-geneve-misc,1,1,2018-04-06,2018-04-06,0.0,0.0,0,0,,,
lineage_034098,draft-worley-redundancy-response,1,5,2007-02-21,2009-03-06,744.0,2.0369609856262834,0,0,,,
lineage_034099,draft-worley-references,1,9,2008-07-06,2012-04-02,1366.0,3.7399041752224504,0,0,,,
lineage_034100,draft-worley-roid,1,1,2013-12-06,2013-12-06,0.0,0.0,0,0,,,
lineage_034101,draft-worley-sdp-bundle,1,7,2013-02-09,2013-03-15,34.0,0.09308692676249145,0,0,,,
lineage_034102,draft-worley-service-example,1,16,2007-11-08,2013-11-08,2192.0,6.0013689253935665,1,1,RFC7088,draft-worley-service-example-15,draft-worley-service-example
lineage_034103,draft-worley-sip-dialog;draft-worley-sipping-dialog,2,5,2005-10-05,2007-02-13,496.0,1.3579739904175223,0,0,,,
lineage_034104,draft-worley-sip-gruu-implement,1,3,2005-10-05,2007-02-20,503.0,1.377138945927447,0,0,,,
lineage_034105,draft-worley-sip-happy-earballs;draft-worley-sipcore-happy-earballs,2,3,2017-02-18,2017-04-04,45.0,0.12320328542094455,0,0,,,
lineage_034106,draft-worley-sip-he-connection,1,2,2016-12-12,2016-12-12,0.0,0.0,0,0,,,
lineage_034107,draft-worley-sip-many-refers,1,1,2006-06-21,2006-06-21,0.0,0.0,0,0,,,
lineage_034108,draft-worley-sipcore-b2bua-passthru,1,1,2010-01-24,2010-01-24,0.0,0.0,0,0,,,
lineage_034109,draft-worley-sipcore-dual-stack,1,2,2016-07-07,2016-07-18,11.0,0.030116358658453114,0,0,,,
lineage_034110,draft-worley-sipping-forking,1,4,2006-03-01,2009-03-03,1098.0,3.0061601642710474,0,0,,,
lineage_034111,draft-worley-sipping-pickup,1,4,2005-10-21,2007-03-05,500.0,1.3689253935660506,0,0,,,
lineage_034112,draft-worley-trace,1,1,2009-03-03,2009-03-03,0.0,0.0,0,0,,,
lineage_034113,draft-worster-diffserv-gr,1,1,1998-06-08,1998-06-08,0.0,0.0,0,0,,,
lineage_034114,draft-worster-gsmp,1,1,1999-02-25,1999-02-25,0.0,0.0,0,0,,,
lineage_034115,draft-worster-gsmp-qos,1,1,1999-02-26,1999-02-26,0.0,0.0,0,0,,,
lineage_034116,draft-worster-mpls-in-ip,1,6,2000-06-27,2001-07-25,393.0,1.0759753593429158,0,0,,,
lineage_034117,draft-worster-ppvpn-layers,1,1,2001-02-26,2001-02-26,0.0,0.0,0,0,,,
lineage_034118,draft-woundy-aris-ipswitching,1,1,1996-11-18,1996-11-18,0.0,0.0,0,0,,,
lineage_034119,draft-woundy-dhcpleasequery,1,2,2000-03-16,2000-03-16,0.0,0.0,0,0,,,
lineage_034120,draft-wouters-dane-openpgp,1,3,2013-07-15,2014-02-14,214.0,0.5859000684462696,0,0,,,
lineage_034121,draft-wouters-dane-openpgpkey-usage,1,1,2014-02-14,2014-02-14,0.0,0.0,0,0,,,
lineage_034122,draft-wouters-dane-otrfp,1,2,2013-07-15,2013-10-21,98.0,0.2683093771389459,0,0,,,
lineage_034123,draft-wouters-dnsop-secure-update-use-cases,1,1,2012-07-09,2012-07-09,0.0,0.0,0,0,,,
lineage_034124,draft-wouters-edns-tcp-chain-query,1,2,2013-09-11,2013-10-15,34.0,0.09308692676249145,0,0,,,
lineage_034125,draft-wparad-json-links,1,4,2018-03-18,2018-09-01,167.0,0.45722108145106094,0,0,,,
lineage_034126,draft-wpkops-revocation,1,1,2014-05-13,2014-05-13,0.0,0.0,0,0,,,
lineage_034127,draft-wqb-control-schedule-framework,1,1,2024-07-25,2024-07-25,0.0,0.0,0,0,,,
lineage_034128,draft-wr-mptcp-single-homed,1,8,2011-03-07,2016-03-21,1841.0,5.040383299110198,0,0,,,
lineage_034129,draft-wrapping-attack-mitigation,1,4,2018-02-16,2018-03-23,35.0,0.09582477754962354,0,0,,,
lineage_034130,draft-wright-ccamp-op-policy-prot-links,1,1,2013-07-05,2013-07-05,0.0,0.0,0,0,,,
lineage_034131,draft-wright-http-partial-upload,1,2,2019-11-22,2019-12-06,14.0,0.038329911019849415,0,0,,,
lineage_034132,draft-wright-http-patch-byterange,1,5,2022-08-02,2023-07-24,356.0,0.974674880219028,0,0,,,
lineage_034133,draft-wright-http-progress,1,3,2019-05-29,2019-11-22,177.0,0.48459958932238195,0,0,,,
lineage_034134,draft-wright-load-distribution,1,1,2000-07-13,2000-07-13,0.0,0.0,0,0,,,
lineage_034135,draft-wright-mpls-crldp-rsvpte-iw,1,2,2000-03-17,2000-03-17,0.0,0.0,0,0,,,
lineage_034136,draft-wright-mpls-er-interwork,1,2,2000-03-14,2000-03-14,0.0,0.0,0,0,,,
lineage_034137,draft-wright-mpls-te-policy,1,1,2000-05-26,2000-05-26,0.0,0.0,0,0,,,
lineage_034138,draft-wright-policy-mpls,1,2,2000-03-09,2000-03-09,0.0,0.0,0,0,,,
lineage_034139,draft-wu-alto-endpoint-pid-properties,1,1,2014-01-27,2014-01-27,0.0,0.0,0,0,,,
lineage_034140,draft-wu-alto-json-te,1,3,2013-07-08,2013-10-21,105.0,0.2874743326488706,0,0,,,
lineage_034141,draft-wu-avt-rtcp-xr-quality-monitoring,1,5,2010-06-29,2010-10-13,106.0,0.29021218343600275,0,0,,,
lineage_034142,draft-wu-avtcore-dynamic-pt-usage,1,3,2013-08-30,2013-10-21,52.0,0.14236824093086928,0,0,,,
lineage_034143,draft-wu-avtcore-multiplex-multisource-endpoint,1,2,2012-10-12,2012-10-22,10.0,0.02737850787132101,0,0,,,
lineage_034144,draft-wu-avtcore-multisrc-endpoint-adver,1,3,2012-10-12,2012-10-22,10.0,0.02737850787132101,0,0,,,
lineage_034145,draft-wu-behave-udp-tunnel,1,2,2005-09-23,2005-10-09,16.0,0.04380561259411362,0,0,,,
lineage_034146,draft-wu-convergence-internet-wsn,1,1,2010-07-31,2010-07-31,0.0,0.0,0,0,,,
lineage_034147,draft-wu-cpl-presence,1,1,2001-06-04,2001-06-04,0.0,0.0,0,0,,,
lineage_034148,draft-wu-cpl-schema,1,3,2002-10-07,2003-03-06,150.0,0.4106776180698152,0,0,,,
lineage_034149,draft-wu-dhc-port-set-option,1,1,2012-04-28,2012-04-28,0.0,0.0,0,0,,,
lineage_034150,draft-wu-eupap-kms-mon,1,1,2017-10-10,2017-10-10,0.0,0.0,0,0,,,
lineage_034151,draft-wu-grow-bmp-multi-instance,1,1,2026-04-23,2026-04-23,0.0,0.0,0,0,,,
